player_id,trial_id,choice,RT,difficulty_bin,distance,gender
0,81,0.0,0.6,1,162.98661857931864,Female
0,82,1.0,2.066666666666667,1,233.1519461098497,Female
15,83,1.0,0.9333333333333333,0,113.65606958756446,Female
0,84,1.0,0.8666666666666667,0,130.09958352602175,Female
15,85,1.0,0.8,0,98.79639699920278,Female
15,86,1.0,0.9,1,161.4216120047436,Female
0,87,0.0,0.43333333333333335,0,119.51971137682084,Female
15,88,0.0,0.9666666666666667,0,91.43579186469576,Female
0,89,1.0,1.0333333333333334,1,169.0031399197422,Female
15,90,0.0,1.0,1,168.0300680065319,Female
0,91,1.0,1.1333333333333333,1,177.9763312599016,Female
15,92,0.0,0.6666666666666666,0,113.03704805236949,Female
0,93,0.0,0.7666666666666667,0,72.5701250764774,Female
15,94,1.0,1.0666666666666667,1,159.69362639637885,Female
0,95,0.0,0.7,0,111.49934105262305,Female
15,96,1.0,1.2,1,155.1787073341753,Female
0,97,1.0,0.9666666666666667,0,96.51385516193827,Female
15,98,0.0,1.0666666666666667,1,134.09324061546266,Female
0,99,1.0,1.8666666666666667,1,206.82309693760737,Female
15,100,1.0,1.1333333333333333,1,160.71747866658185,Female
0,101,1.0,1.0333333333333334,1,152.8933444468606,Female
0,102,1.0,0.8333333333333334,1,176.87462766924253,Female
15,103,1.0,1.0333333333333334,0,117.93976588806254,Female
0,104,0.0,0.9,0,122.87432298450501,Female
15,105,1.0,1.0,1,156.8696180640452,Female
0,106,1.0,0.9,0,87.1457240662637,Female
15,107,1.0,0.9666666666666667,0,70.31187352673435,Female
0,108,1.0,1.0333333333333334,0,94.98037838821249,Female
15,109,0.0,1.1666666666666667,0,122.65423332758104,Female
0,110,0.0,1.5333333333333334,1,263.73234803973025,Female
15,111,0.0,1.0666666666666667,1,138.23983368105792,Female
0,112,0.0,0.8666666666666667,1,194.59890584949827,Female
15,113,1.0,1.2333333333333334,1,173.08949470132475,Female
0,114,1.0,1.9666666666666666,1,231.56036055658248,Female
15,115,1.0,0.8666666666666667,0,120.66626726051722,Female
0,116,1.0,1.1,0,119.41536897597915,Female
15,117,1.0,0.8666666666666667,0,123.6084212556523,Female
0,118,1.0,1.0333333333333334,0,70.34546729920584,Female
15,119,1.0,0.7666666666666667,0,68.34712637349288,Female
0,120,1.0,1.1666666666666667,1,159.04643587265764,Female
15,121,1.0,0.5666666666666667,1,156.97053159901742,Female
0,122,1.0,0.8,0,132.29262142858286,Female
15,123,1.0,0.9333333333333333,0,114.56120256339152,Female
0,124,1.0,0.8,1,165.46457291735533,Female
15,125,1.0,0.7,0,105.07535305414095,Female
0,126,1.0,0.8,1,134.3413626371536,Female
0,127,1.0,1.9333333333333333,1,200.66136787116375,Female
15,128,1.0,1.1,1,156.64080106590242,Female
0,129,0.0,1.0333333333333334,1,160.95367995837915,Female
15,130,1.0,1.4,1,152.29645132746808,Female
15,131,1.0,0.8666666666666667,0,104.95439983276196,Female
15,132,1.0,1.2333333333333334,0,104.28757571641624,Female
0,133,0.0,0.7333333333333333,0,125.63368369506375,Female
15,134,0.0,1.9666666666666666,1,174.5282772559984,Female
0,135,1.0,1.0666666666666667,1,200.44645487038878,Female
0,136,0.0,1.8666666666666667,1,252.16433791742958,Female
15,137,0.0,1.2666666666666666,1,176.05088442526747,Female
0,138,1.0,1.9,1,224.2946628704906,Female
15,139,0.0,0.6333333333333333,0,92.05854905445632,Female
0,140,1.0,0.6666666666666666,0,133.4251987397231,Female
15,141,1.0,1.1,1,158.40141246598034,Female
0,142,1.0,0.7,1,162.9382976941166,Female
15,143,0.0,0.6666666666666666,1,155.48987388302328,Female
0,144,1.0,1.1,1,221.7837576644519,Female
15,145,1.0,0.8,1,138.428054474663,Female
0,146,0.0,1.0,1,155.5538405031351,Female
15,147,0.0,1.8333333333333333,1,144.1456220595433,Female
0,148,0.0,1.2666666666666666,1,167.25689304340807,Female
15,149,1.0,1.3333333333333333,1,169.32613425853262,Female
0,150,0.0,0.6333333333333333,0,109.83753973316553,Female
15,151,1.0,1.0,0,64.02767938844018,Female
0,152,0.0,0.26666666666666666,0,100.36603637525086,Female
15,153,1.0,0.5,0,82.96600390096629,Female
0,154,0.0,0.5333333333333333,0,118.42039176422323,Female
15,155,1.0,1.0666666666666667,1,133.95588070898276,Female
0,156,0.0,0.5,0,95.19405098559126,Female
15,157,1.0,0.6666666666666666,0,96.23184707224752,Female
15,158,1.0,0.9333333333333333,0,64.86288568622297,Female
15,159,1.0,0.8333333333333334,0,90.30130735644066,Female
15,160,1.0,0.7666666666666667,0,93.03490499412207,Female
0,161,1.0,1.5666666666666667,1,153.77489000671056,Female
15,162,0.0,0.3333333333333333,0,111.45251875147765,Female
0,163,1.0,0.9333333333333333,1,133.9681399233551,Female
15,164,0.0,0.7333333333333333,0,118.92032520678971,Female
0,165,1.0,1.0666666666666667,0,130.561137558306,Female
15,166,0.0,0.6333333333333333,1,181.13882099915907,Female
0,167,1.0,1.1333333333333333,1,147.76447664634287,Female
15,168,1.0,1.0333333333333334,1,168.65033985416625,Female
0,169,1.0,0.8,1,155.30800266811107,Female
15,170,1.0,1.0,1,171.3498164506719,Female
0,171,0.0,1.2,1,148.5935346601553,Female
15,172,1.0,1.2333333333333334,1,287.7707634338705,Female
0,173,1.0,0.9333333333333333,1,137.5942916134586,Female
15,174,0.0,0.9666666666666667,1,146.76367849034042,Female
0,175,1.0,1.2,0,132.9954084465396,Female
15,176,0.0,0.8666666666666667,1,154.27844086414444,Female
0,177,1.0,1.0666666666666667,1,167.93629873706428,Female
15,178,1.0,1.2,1,173.7164811682327,Female
15,179,1.0,1.8,0,102.06685992465246,Female
0,180,1.0,1.1666666666666667,0,132.43168230514138,Female
15,181,0.0,0.7333333333333333,1,189.85101512780815,Female
15,182,1.0,0.4666666666666667,0,131.7483251270577,Female
0,183,1.0,0.9333333333333333,1,147.40160411453775,Female
15,184,1.0,0.5,0,126.41813698645814,Female
0,185,1.0,0.7,0,102.53046203249575,Female
15,186,0.0,1.1333333333333333,1,142.02844766341943,Female
0,187,1.0,1.1333333333333333,1,160.11357988492497,Female
15,188,1.0,0.8666666666666667,0,128.3068962482788,Female
0,189,1.0,0.9,1,162.11964486284208,Female
15,190,0.0,1.0333333333333334,1,163.97470376443889,Female
0,191,1.0,1.7,1,140.33460399431002,Female
15,192,0.0,0.8666666666666667,0,126.97797493897848,Female
0,193,0.0,1.1,1,171.07510261662048,Female
15,194,1.0,1.3,1,235.457656843952,Female
0,195,1.0,0.9,0,98.21769075336249,Female
15,196,1.0,0.9333333333333333,0,101.60693926913302,Female
15,197,1.0,0.7333333333333333,0,107.2788419337631,Female
0,198,1.0,0.9333333333333333,0,70.4558994374721,Female
15,199,0.0,0.8,0,35.73883811362932,Female
0,200,1.0,1.3,1,145.41683180394668,Female
15,201,1.0,0.9333333333333333,1,184.4759959169207,Female
0,202,0.0,0.8666666666666667,1,154.2975217712271,Female
15,203,1.0,1.8,1,142.46092330240108,Female
0,204,0.0,0.5666666666666667,0,126.8659626410857,Female
15,205,1.0,0.7,1,167.52419102809776,Female
15,206,1.0,0.9333333333333333,0,84.62146431514387,Female
0,207,1.0,1.0666666666666667,0,125.4974149990929,Female
15,208,0.0,0.8,1,150.49916973763376,Female
0,209,1.0,0.6666666666666666,1,142.76583089187218,Female
15,210,1.0,0.43333333333333335,0,110.53507924015743,Female
0,211,1.0,0.9,0,73.82862795187611,Female
15,212,1.0,1.0,0,115.95736405813891,Female
15,213,1.0,0.9,0,71.11280945238663,Female
0,214,0.0,1.4666666666666666,1,170.3019984231828,Female
15,215,0.0,0.4666666666666667,0,117.9397981610465,Female
0,216,1.0,0.8666666666666667,0,79.44447499476996,Female
15,217,0.0,0.43333333333333335,0,80.29812430017134,Female
0,218,1.0,0.6666666666666666,0,74.22760132798507,Female
15,219,1.0,0.9,0,103.06107325287742,Female
0,220,1.0,0.9666666666666667,1,158.07570524353505,Female
15,221,1.0,0.6666666666666666,0,123.4406213328726,Female
0,222,1.0,0.8333333333333334,0,111.50785759562984,Female
15,223,1.0,0.9666666666666667,0,88.67691398361097,Female
15,224,1.0,0.7666666666666667,0,80.02047970702279,Female
0,225,1.0,1.1333333333333333,1,156.0022906858877,Female
15,226,1.0,0.5333333333333333,0,119.83921942222085,Female
0,227,1.0,0.7666666666666667,0,127.3721916255532,Female
15,228,1.0,0.9666666666666667,0,92.13175161657445,Female
0,229,1.0,0.6333333333333333,0,93.66112073326745,Female
15,230,0.0,0.36666666666666664,0,77.50514333153318,Female
0,231,0.0,0.7666666666666667,0,91.17574204920679,Female
15,232,1.0,1.4666666666666666,1,216.77740090056977,Female
0,233,0.0,0.6,0,86.6594215131188,Female
15,234,1.0,0.8333333333333334,0,114.03390818457491,Female
0,235,0.0,0.8666666666666667,1,162.11964486284208,Female
15,236,1.0,1.7333333333333334,1,174.47455000850292,Female
0,237,0.0,0.6666666666666666,0,119.65274881556174,Female
15,238,1.0,0.5666666666666667,0,92.62998975597539,Female
0,239,1.0,0.7333333333333333,0,122.78896629096064,Female
15,240,0.0,0.8333333333333334,1,151.10113079921348,Female
0,241,1.0,1.3,1,144.68935956929636,Female
15,242,1.0,0.9333333333333333,1,144.46318793360325,Female
0,243,1.0,1.1333333333333333,1,138.46441266424006,Female
15,244,0.0,0.8,1,155.49996710651178,Female
0,245,1.0,1.7,1,167.6116518598359,Female
15,246,1.0,0.8,0,101.21580353179128,Female
0,247,1.0,0.8666666666666667,0,124.35194629292334,Female
15,248,0.0,0.7666666666666667,0,118.19730569936391,Female
0,249,1.0,0.8666666666666667,0,82.98075827497706,Female
15,250,1.0,0.8,0,40.908373983878874,Female
0,251,0.0,1.3666666666666667,1,138.4891553147768,Female
0,252,1.0,0.8333333333333334,0,74.0701896302474,Female
15,253,0.0,0.7666666666666667,0,61.53713625605553,Female
0,254,1.0,1.1666666666666667,1,144.0297794306979,Female
15,255,0.0,0.6333333333333333,1,187.28094961912487,Female
0,256,1.0,1.0,1,163.41836880878947,Female
15,257,1.0,0.8666666666666667,1,150.5428300559728,Female
0,258,1.0,1.3333333333333333,1,163.8810297032197,Female
15,259,0.0,0.8666666666666667,1,172.6831799931862,Female
0,260,1.0,1.3,1,139.22130250382054,Female
15,261,0.0,0.5666666666666667,1,206.62223290393268,Female
0,262,1.0,1.0,0,110.18725263318471,Female
15,263,1.0,0.8,0,85.42895866131266,Female
0,264,1.0,0.8666666666666667,0,126.76287653588551,Female
15,265,1.0,0.6666666666666666,1,173.07318574817398,Female
0,266,0.0,0.9,0,100.6793162077555,Female
15,267,1.0,1.0333333333333334,0,74.9432382820965,Female
0,268,0.0,1.0333333333333334,1,139.22130250382054,Female
15,269,1.0,0.9,1,235.7395944294685,Female
0,270,0.0,0.7,0,97.4556829711516,Female
15,271,1.0,0.7333333333333333,0,107.61506542100534,Female
0,272,1.0,1.2333333333333334,1,193.72688218371903,Female
15,273,1.0,0.4666666666666667,0,103.33955540246686,Female
0,274,1.0,0.9666666666666667,0,122.00063056068333,Female
15,275,1.0,0.8,1,160.45888061946707,Female
0,276,0.0,1.0333333333333334,1,141.90768265807097,Female
15,277,1.0,1.8,1,267.12417114317236,Female
0,278,1.0,0.6333333333333333,0,126.47783616274492,Female
15,279,0.0,0.9,0,125.50899954400668,Female
0,280,1.0,1.0666666666666667,1,178.23794314043957,Female
15,281,0.0,0.43333333333333335,0,104.70673439495313,Female
0,282,1.0,0.6666666666666666,1,137.41262926561282,Female
0,283,1.0,0.9333333333333333,0,103.20751698673928,Female
15,284,0.0,0.8333333333333334,0,127.58476123743468,Female
0,285,0.0,1.5,1,145.1600270825108,Female
15,286,1.0,0.7333333333333333,0,101.70343563764712,Female
0,287,1.0,1.3666666666666667,1,172.48572771577446,Female
15,288,1.0,0.8666666666666667,1,137.23562534051803,Female
0,289,0.0,0.7666666666666667,1,140.06670372180477,Female
15,290,1.0,1.0333333333333334,1,179.89799269508015,Female
0,291,1.0,0.5666666666666667,0,104.37440064972469,Female
15,292,0.0,0.5666666666666667,0,121.05695838615485,Female
0,293,1.0,0.9,0,118.15694179840013,Female
15,294,1.0,0.8666666666666667,0,107.2788419337631,Female
0,295,1.0,0.8333333333333334,0,128.4143130982666,Female
15,296,0.0,0.7666666666666667,0,84.01286976035713,Female
0,297,1.0,2.033333333333333,1,145.90330215553888,Female
15,298,1.0,0.7666666666666667,1,182.47640137598827,Female
0,299,0.0,1.1,1,140.74732062651478,Female
15,300,1.0,0.9333333333333333,1,171.90389844185705,Female
0,301,0.0,0.7,0,103.63925965454573,Female
15,302,1.0,0.8333333333333334,0,66.14030188323476,Female
0,303,1.0,1.0,1,167.8164240221173,Female
15,304,1.0,0.8,1,139.19619793183816,Female
15,305,1.0,0.7666666666666667,1,141.57941591850243,Female
0,306,0.0,0.9,1,134.85318366957637,Female
15,307,0.0,1.8666666666666667,1,188.04191689790787,Female
0,308,1.0,1.0333333333333334,1,155.9961001144584,Female
15,309,1.0,0.8666666666666667,0,107.33444681138079,Female
0,310,0.0,1.2333333333333334,1,164.9269898013817,Female
15,311,1.0,0.9333333333333333,1,138.66892562835457,Female
0,312,1.0,0.8,0,98.98968902606626,Female
15,313,1.0,0.4666666666666667,0,105.25988610578244,Female
0,314,0.0,0.43333333333333335,0,83.15777541500188,Female
15,315,1.0,0.8666666666666667,0,91.4254418916109,Female
0,316,1.0,0.9666666666666667,1,148.46339374244963,Female
15,317,0.0,0.9666666666666667,1,161.0855160926395,Female
0,318,1.0,1.0666666666666667,0,131.3350313049611,Female
15,319,0.0,0.5666666666666667,0,103.46735686031647,Female
0,320,1.0,0.9,0,94.36272164451977,Female
15,321,0.0,0.8666666666666667,0,48.44708402310097,Female
15,322,1.0,0.5333333333333333,0,81.44042315610298,Female
0,323,1.0,1.0333333333333334,1,157.85147260276082,Female
15,324,1.0,0.5333333333333333,0,112.20069697629705,Female
0,325,1.0,0.8333333333333334,0,102.16444731185523,Female
15,326,1.0,0.5333333333333333,0,106.36880854065488,Female
0,327,1.0,0.6333333333333333,0,105.47145346894428,Female
15,328,0.0,1.0333333333333334,0,71.54079333730533,Female
0,329,1.0,1.4333333333333333,0,130.14903506058295,Female
15,330,0.0,0.6,0,104.37293170799946,Female
0,331,1.0,1.0333333333333334,0,69.56317139269201,Female
15,332,0.0,1.0,0,62.738723058504874,Female
0,333,1.0,1.7,1,139.34964578323758,Female
15,334,0.0,0.6333333333333333,1,162.4558675352368,Female
0,335,1.0,0.9666666666666667,0,125.10448693332388,Female
15,336,0.0,0.8,1,198.1977559475235,Female
0,337,1.0,1.1,1,143.96660096871898,Female
15,338,0.0,0.6333333333333333,0,111.03922065543975,Female
0,339,1.0,1.0333333333333334,0,128.6374237959089,Female
15,340,1.0,0.9333333333333333,1,134.49312561404412,Female
0,341,1.0,1.1666666666666667,0,122.3149282677488,Female
15,342,1.0,0.5333333333333333,1,144.20703137390723,Female
0,343,1.0,0.9333333333333333,0,70.53894733338082,Female
15,344,0.0,0.8,0,63.09462247040763,Female
0,345,0.0,1.8666666666666667,1,178.22861000474043,Female
15,346,1.0,1.3,1,168.32260263422077,Female
0,347,0.0,0.6666666666666666,0,100.39189886504128,Female
15,348,1.0,0.9333333333333333,1,147.76271398261989,Female
0,349,0.0,1.0333333333333334,1,148.73173422945948,Female
15,350,1.0,0.9666666666666667,1,156.42677773047168,Female
0,351,0.0,0.7,0,127.79559338810478,Female
15,352,1.0,0.8,1,178.22095858048374,Female
0,353,1.0,1.3333333333333333,1,133.8484064336275,Female
15,354,1.0,0.8,0,117.67576568631853,Female
0,355,1.0,1.5333333333333334,1,151.6159277092859,Female
15,356,1.0,0.4666666666666667,1,172.83602119525352,Female
0,357,1.0,0.7666666666666667,0,125.28530773180867,Female
0,358,1.0,2.1333333333333333,1,155.76579124006898,Female
17,359,1.0,0.5666666666666667,0,106.46428259113189,Female
0,360,1.0,1.0666666666666667,0,95.35358058910253,Female
17,361,0.0,0.7666666666666667,0,55.36651040372636,Female
17,362,1.0,0.8666666666666667,0,84.29861764687973,Female
0,363,1.0,0.6666666666666666,0,127.94766241495832,Female
17,364,1.0,0.4666666666666667,1,160.61992206647994,Female
0,365,1.0,0.9333333333333333,0,122.78484247778255,Female
17,366,1.0,1.0,1,142.50910948914947,Female
0,367,1.0,1.1,1,180.3331550647503,Female
17,368,1.0,0.5,0,116.19851036641458,Female
0,369,0.0,1.0,1,145.4902551842317,Female
0,370,1.0,2.066666666666667,1,145.68918083567502,Female
17,371,0.0,0.7666666666666667,0,74.38595680524014,Female
0,372,1.0,1.0333333333333334,1,140.93163357195837,Female
17,373,0.0,0.5,0,105.80845702800703,Female
0,374,1.0,0.8,1,148.1014780027336,Female
17,375,0.0,1.0333333333333334,1,134.44993130422063,Female
0,376,1.0,1.8333333333333333,1,159.15150563622953,Female
17,377,1.0,0.6666666666666666,1,141.43952919444226,Female
0,378,0.0,1.2333333333333334,1,142.66546689163624,Female
17,379,1.0,1.5,1,224.23347985577288,Female
0,380,1.0,1.0666666666666667,1,136.05245721259038,Female
17,381,1.0,0.8666666666666667,0,131.54949250153922,Female
17,382,1.0,0.6,0,133.38703764723883,Female
0,383,0.0,1.0333333333333334,1,147.1477110996546,Female
17,384,1.0,0.5666666666666667,0,126.23019726259294,Female
0,385,0.0,0.8666666666666667,0,123.78612331444923,Female
17,386,1.0,1.5666666666666667,1,183.00025037240545,Female
0,387,0.0,2.1666666666666665,1,196.16728240507928,Female
17,388,0.0,1.1666666666666667,1,236.30821317637896,Female
0,389,1.0,0.8,1,148.7779785905251,Female
17,390,1.0,0.8,1,224.12156105008523,Female
0,391,1.0,1.0666666666666667,0,116.50785441281656,Female
17,392,0.0,0.9333333333333333,0,123.67224234830219,Female
0,393,1.0,1.4333333333333333,1,181.26963989030352,Female
17,394,1.0,0.9,0,129.1980621122515,Female
0,395,1.0,2.466666666666667,1,154.6341051168053,Female
17,396,1.0,0.36666666666666664,0,108.71098650228039,Female
0,397,0.0,0.4666666666666667,0,96.11259603553994,Female
17,398,1.0,0.5666666666666667,0,61.14522791059016,Female
0,399,0.0,1.0,1,159.89853335870865,Female
17,400,0.0,1.2,1,180.5350912955364,Female
0,401,0.0,1.1666666666666667,0,122.9100460396293,Female
17,402,1.0,1.3,1,205.33133396542743,Female
0,403,0.0,0.9,0,112.36597551893749,Female
0,404,1.0,2.1,1,180.58872581708292,Female
17,405,0.0,0.7666666666666667,0,130.7648246517223,Female
0,406,1.0,0.9333333333333333,1,146.643650826966,Female
17,407,1.0,0.8666666666666667,1,140.5671163611849,Female
0,408,0.0,1.1,1,149.8657341583005,Female
17,409,1.0,1.6666666666666667,1,173.4014911966975,Female
0,410,1.0,2.1666666666666665,1,142.08375661185434,Female
17,411,0.0,0.8,0,115.19375171208068,Female
0,412,1.0,0.9666666666666667,1,153.86402580828374,Female
17,413,1.0,0.6333333333333333,0,100.39593296050347,Female
0,414,1.0,0.8666666666666667,0,104.95439983276196,Female
17,415,1.0,0.9666666666666667,0,50.914334743033955,Female
17,416,1.0,0.8333333333333334,0,80.10741064907494,Female
17,417,1.0,1.0,1,163.60022983664726,Female
0,418,1.0,1.0666666666666667,0,109.20248101790936,Female
0,419,0.0,2.2333333333333334,1,168.07850367762714,Female
17,420,1.0,1.0666666666666667,1,214.48720111540698,Female
0,421,1.0,0.9666666666666667,0,113.5866201477666,Female
17,422,1.0,0.7666666666666667,0,53.23069918082474,Female
0,423,0.0,1.0666666666666667,1,171.5918693244639,Female
17,424,0.0,1.0,1,206.4745613607706,Female
0,425,1.0,0.8333333333333334,1,179.54441038062342,Female
17,426,0.0,0.6,0,113.02404000013962,Female
0,427,1.0,0.9,0,120.19886687740077,Female
17,428,0.0,1.1,1,242.75316711056195,Female
0,429,1.0,0.7666666666666667,1,139.08054794895753,Female
17,430,0.0,0.9666666666666667,1,151.5763108134741,Female
0,431,1.0,0.8,0,131.99187367242263,Female
0,432,1.0,2.1333333333333333,1,133.67004099735223,Female
17,433,0.0,0.4666666666666667,1,136.3479151507454,Female
0,434,0.0,0.9333333333333333,1,143.4954718967334,Female
17,435,0.0,1.1666666666666667,1,166.44773247711143,Female
0,436,1.0,1.0333333333333334,1,163.67586043832387,Female
17,437,1.0,0.9666666666666667,1,159.68898559238883,Female
0,438,1.0,0.8666666666666667,1,135.61046268800507,Female
0,439,0.0,2.066666666666667,1,195.59034464129516,Female
17,440,1.0,1.1666666666666667,1,221.17460984089917,Female
0,441,0.0,0.6666666666666666,0,87.03361473395826,Female
17,442,1.0,0.6666666666666666,0,64.32860810113303,Female
0,443,0.0,0.8,0,118.80403470599965,Female
17,444,0.0,1.1333333333333333,1,214.27387150378843,Female
0,445,1.0,1.2666666666666666,1,165.26589294578338,Female
17,446,1.0,0.8333333333333334,1,247.16233076288765,Female
0,447,1.0,1.0,0,63.677124480738016,Female
17,448,1.0,0.8666666666666667,0,123.10465902277214,Female
0,449,1.0,1.2666666666666666,1,194.77598488503182,Female
17,450,1.0,1.0666666666666667,1,177.4707786687504,Female
0,451,1.0,0.9666666666666667,0,109.5667251527929,Female
17,452,0.0,0.9,1,142.59847972891637,Female
0,453,1.0,1.7333333333333334,1,157.49901576901226,Female
0,454,1.0,1.1333333333333333,1,145.4082162726473,Female
17,455,1.0,0.8666666666666667,0,128.87637678835512,Female
17,456,1.0,0.8333333333333334,0,84.23011510853256,Female
0,457,0.0,0.9666666666666667,0,122.40244055467136,Female
17,458,1.0,1.5666666666666667,1,265.5338408962289,Female
0,459,0.0,0.6,0,91.03808147138884,Female
17,460,0.0,0.8333333333333334,1,141.7214344438779,Female
0,461,1.0,1.1666666666666667,1,154.7333898267299,Female
17,462,1.0,0.6333333333333333,0,109.99027776012448,Female
0,463,1.0,0.8,0,108.56874675535946,Female
17,464,0.0,0.8666666666666667,0,96.53926548618902,Female
0,465,1.0,1.3666666666666667,1,200.93946268624842,Female
17,466,1.0,0.9,0,99.00720080488284,Female
0,467,0.0,1.0,0,118.12819828517723,Female
17,468,1.0,1.3,1,238.86089878602527,Female
17,469,1.0,0.9333333333333333,0,73.86704597375375,Female
0,470,1.0,1.0333333333333334,1,160.73536617444628,Female
17,471,0.0,0.5666666666666667,1,139.59729245623495,Female
0,472,1.0,0.9,0,131.19576321395846,Female
17,473,1.0,1.1,1,137.60999313058883,Female
0,474,1.0,0.8666666666666667,1,145.03471972288477,Female
17,475,0.0,0.6666666666666666,0,110.35853790543564,Female
0,476,1.0,1.1666666666666667,1,186.96863369891463,Female
17,477,0.0,1.0,1,153.33082406102653,Female
0,478,1.0,0.9,1,164.2452518407191,Female
17,479,1.0,1.0,1,138.12693395542343,Female
17,480,1.0,0.6333333333333333,0,122.11657564795965,Female
0,481,1.0,0.9333333333333333,0,122.66168090381206,Female
17,482,1.0,0.9333333333333333,1,214.23799442895327,Female
0,483,0.0,0.7666666666666667,1,171.996161325416,Female
17,484,1.0,0.7,1,159.23585164088334,Female
0,485,1.0,0.8666666666666667,1,174.77149315283023,Female
17,486,0.0,0.6,1,166.2975849437533,Female
0,487,1.0,0.6333333333333333,1,154.0417948562313,Female
17,488,0.0,0.6666666666666666,0,118.73835292921196,Female
0,489,1.0,0.5666666666666667,0,98.56142738421238,Female
